,State,Total Cases-State,New Cases-State,Total Deaths-State,New Deaths-State,Fatality Rate-State,Date-State
23840,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23839,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23838,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23837,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23836,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23835,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23834,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23832,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23818,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23831,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23830,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23829,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23828,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23827,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23826,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23825,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23824,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23823,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23822,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23821,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23820,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23819,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23912,California,852410,3334,16567,81,0.0194,2020-10-10
23914,California,852410,3334,16567,81,0.0194,2020-10-10
24041,California,852410,3334,16567,81,0.0194,2020-10-10
23915,California,852410,3334,16567,81,0.0194,2020-10-10
24008,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24007,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24006,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24005,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24004,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24003,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24002,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24001,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24000,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23999,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23998,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23997,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23996,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23995,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23994,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23993,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23992,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23991,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23990,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23989,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23988,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23987,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23986,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23985,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23984,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23983,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23982,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23981,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23980,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24009,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24010,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24011,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24027,California,852410,3334,16567,81,0.0194,2020-10-10
24040,California,852410,3334,16567,81,0.0194,2020-10-10
24039,California,852410,3334,16567,81,0.0194,2020-10-10
24038,California,852410,3334,16567,81,0.0194,2020-10-10
24037,California,852410,3334,16567,81,0.0194,2020-10-10
24036,California,852410,3334,16567,81,0.0194,2020-10-10
24035,California,852410,3334,16567,81,0.0194,2020-10-10
24034,California,852410,3334,16567,81,0.0194,2020-10-10
24033,California,852410,3334,16567,81,0.0194,2020-10-10
24032,California,852410,3334,16567,81,0.0194,2020-10-10
24031,California,852410,3334,16567,81,0.0194,2020-10-10
24030,California,852410,3334,16567,81,0.0194,2020-10-10
24029,California,852410,3334,16567,81,0.0194,2020-10-10
24028,California,852410,3334,16567,81,0.0194,2020-10-10
24026,California,852410,3334,16567,81,0.0194,2020-10-10
24012,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24025,California,852410,3334,16567,81,0.0194,2020-10-10
24024,California,852410,3334,16567,81,0.0194,2020-10-10
24023,California,852410,3334,16567,81,0.0194,2020-10-10
24022,California,852410,3334,16567,81,0.0194,2020-10-10
24021,California,852410,3334,16567,81,0.0194,2020-10-10
24020,California,852410,3334,16567,81,0.0194,2020-10-10
24019,California,852410,3334,16567,81,0.0194,2020-10-10
24018,California,852410,3334,16567,81,0.0194,2020-10-10
24017,California,852410,3334,16567,81,0.0194,2020-10-10
24016,California,852410,3334,16567,81,0.0194,2020-10-10
24015,California,852410,3334,16567,81,0.0194,2020-10-10
24014,California,852410,3334,16567,81,0.0194,2020-10-10
24013,California,852410,3334,16567,81,0.0194,2020-10-10
23979,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23978,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23977,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23930,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23943,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23942,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23941,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23940,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23939,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23938,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23937,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23936,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23935,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23934,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23933,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23932,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23931,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23929,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23945,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23928,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23927,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23926,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23925,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23924,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23923,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23922,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23921,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23920,California,852410,3334,16567,81,0.0194,2020-10-10
23919,California,852410,3334,16567,81,0.0194,2020-10-10
23918,California,852410,3334,16567,81,0.0194,2020-10-10
23917,California,852410,3334,16567,81,0.0194,2020-10-10
23916,California,852410,3334,16567,81,0.0194,2020-10-10
23944,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23946,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23976,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23962,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23975,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23974,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23973,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23972,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23971,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23970,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23969,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23968,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23967,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23966,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23965,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23964,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23963,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23961,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23947,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23960,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23959,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23958,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23957,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23956,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23955,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23954,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23953,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23952,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23951,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23950,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23949,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23948,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24300,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24302,Indiana,133411,1918,3782,21,0.0283,2020-10-10
23785,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24625,California,852410,3334,16567,81,0.0194,2020-10-10
24655,California,852410,3334,16567,81,0.0194,2020-10-10
24654,California,852410,3334,16567,81,0.0194,2020-10-10
24653,California,852410,3334,16567,81,0.0194,2020-10-10
24652,California,852410,3334,16567,81,0.0194,2020-10-10
24651,California,852410,3334,16567,81,0.0194,2020-10-10
24650,California,852410,3334,16567,81,0.0194,2020-10-10
24649,California,852410,3334,16567,81,0.0194,2020-10-10
24648,California,852410,3334,16567,81,0.0194,2020-10-10
24647,California,852410,3334,16567,81,0.0194,2020-10-10
24646,California,852410,3334,16567,81,0.0194,2020-10-10
24645,California,852410,3334,16567,81,0.0194,2020-10-10
24644,California,852410,3334,16567,81,0.0194,2020-10-10
24643,California,852410,3334,16567,81,0.0194,2020-10-10
24642,California,852410,3334,16567,81,0.0194,2020-10-10
24641,California,852410,3334,16567,81,0.0194,2020-10-10
24640,California,852410,3334,16567,81,0.0194,2020-10-10
24639,California,852410,3334,16567,81,0.0194,2020-10-10
24638,California,852410,3334,16567,81,0.0194,2020-10-10
24637,California,852410,3334,16567,81,0.0194,2020-10-10
24636,California,852410,3334,16567,81,0.0194,2020-10-10
24635,California,852410,3334,16567,81,0.0194,2020-10-10
24634,California,852410,3334,16567,81,0.0194,2020-10-10
24633,California,852410,3334,16567,81,0.0194,2020-10-10
24632,California,852410,3334,16567,81,0.0194,2020-10-10
24631,California,852410,3334,16567,81,0.0194,2020-10-10
24630,California,852410,3334,16567,81,0.0194,2020-10-10
24629,California,852410,3334,16567,81,0.0194,2020-10-10
24628,California,852410,3334,16567,81,0.0194,2020-10-10
24627,California,852410,3334,16567,81,0.0194,2020-10-10
24656,California,852410,3334,16567,81,0.0194,2020-10-10
24657,California,852410,3334,16567,81,0.0194,2020-10-10
24658,California,852410,3334,16567,81,0.0194,2020-10-10
24674,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24687,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24686,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24685,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24684,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24683,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24682,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24681,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24680,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24679,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24678,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24677,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24676,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24675,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24673,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24659,California,852410,3334,16567,81,0.0194,2020-10-10
24672,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24671,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24670,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24669,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24668,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24667,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24666,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24665,California,852410,3334,16567,81,0.0194,2020-10-10
24664,California,852410,3334,16567,81,0.0194,2020-10-10
24663,California,852410,3334,16567,81,0.0194,2020-10-10
24662,California,852410,3334,16567,81,0.0194,2020-10-10
24661,California,852410,3334,16567,81,0.0194,2020-10-10
24660,California,852410,3334,16567,81,0.0194,2020-10-10
24626,California,852410,3334,16567,81,0.0194,2020-10-10
24624,California,852410,3334,16567,81,0.0194,2020-10-10
24303,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24623,California,852410,3334,16567,81,0.0194,2020-10-10
24590,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24589,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24588,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24587,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24586,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24585,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24584,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24583,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24582,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24581,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24580,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24579,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24578,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24577,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24576,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24575,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24574,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24573,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24572,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24571,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24570,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24569,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24568,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24567,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24566,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24565,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24564,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24563,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24562,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24591,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24592,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24593,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24609,California,852410,3334,16567,81,0.0194,2020-10-10
24622,California,852410,3334,16567,81,0.0194,2020-10-10
24621,California,852410,3334,16567,81,0.0194,2020-10-10
24620,California,852410,3334,16567,81,0.0194,2020-10-10
24619,California,852410,3334,16567,81,0.0194,2020-10-10
24618,California,852410,3334,16567,81,0.0194,2020-10-10
24617,California,852410,3334,16567,81,0.0194,2020-10-10
24616,California,852410,3334,16567,81,0.0194,2020-10-10
24615,California,852410,3334,16567,81,0.0194,2020-10-10
24614,California,852410,3334,16567,81,0.0194,2020-10-10
24613,California,852410,3334,16567,81,0.0194,2020-10-10
24612,California,852410,3334,16567,81,0.0194,2020-10-10
24611,California,852410,3334,16567,81,0.0194,2020-10-10
24610,California,852410,3334,16567,81,0.0194,2020-10-10
24608,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24594,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24607,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24606,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24605,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24604,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24603,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24602,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24601,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24600,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24599,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24598,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24597,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24596,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24595,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24688,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24689,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24690,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24691,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24784,California,852410,3334,16567,81,0.0194,2020-10-10
24783,California,852410,3334,16567,81,0.0194,2020-10-10
24782,California,852410,3334,16567,81,0.0194,2020-10-10
24781,California,852410,3334,16567,81,0.0194,2020-10-10
24780,California,852410,3334,16567,81,0.0194,2020-10-10
24779,California,852410,3334,16567,81,0.0194,2020-10-10
24778,California,852410,3334,16567,81,0.0194,2020-10-10
24777,California,852410,3334,16567,81,0.0194,2020-10-10
24776,California,852410,3334,16567,81,0.0194,2020-10-10
24775,California,852410,3334,16567,81,0.0194,2020-10-10
24774,California,852410,3334,16567,81,0.0194,2020-10-10
24773,California,852410,3334,16567,81,0.0194,2020-10-10
24772,California,852410,3334,16567,81,0.0194,2020-10-10
24771,California,852410,3334,16567,81,0.0194,2020-10-10
24770,California,852410,3334,16567,81,0.0194,2020-10-10
24769,California,852410,3334,16567,81,0.0194,2020-10-10
24768,California,852410,3334,16567,81,0.0194,2020-10-10
24767,California,852410,3334,16567,81,0.0194,2020-10-10
24766,California,852410,3334,16567,81,0.0194,2020-10-10
24765,California,852410,3334,16567,81,0.0194,2020-10-10
24764,California,852410,3334,16567,81,0.0194,2020-10-10
24763,California,852410,3334,16567,81,0.0194,2020-10-10
24762,California,852410,3334,16567,81,0.0194,2020-10-10
24761,California,852410,3334,16567,81,0.0194,2020-10-10
24760,California,852410,3334,16567,81,0.0194,2020-10-10
24759,California,852410,3334,16567,81,0.0194,2020-10-10
24758,California,852410,3334,16567,81,0.0194,2020-10-10
24757,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24756,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24785,California,852410,3334,16567,81,0.0194,2020-10-10
24786,California,852410,3334,16567,81,0.0194,2020-10-10
24787,California,852410,3334,16567,81,0.0194,2020-10-10
24803,California,852410,3334,16567,81,0.0194,2020-10-10
24816,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24815,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24814,California,852410,3334,16567,81,0.0194,2020-10-10
24813,California,852410,3334,16567,81,0.0194,2020-10-10
24812,California,852410,3334,16567,81,0.0194,2020-10-10
24811,California,852410,3334,16567,81,0.0194,2020-10-10
24810,California,852410,3334,16567,81,0.0194,2020-10-10
24809,California,852410,3334,16567,81,0.0194,2020-10-10
24808,California,852410,3334,16567,81,0.0194,2020-10-10
24807,California,852410,3334,16567,81,0.0194,2020-10-10
24806,California,852410,3334,16567,81,0.0194,2020-10-10
24805,California,852410,3334,16567,81,0.0194,2020-10-10
24804,California,852410,3334,16567,81,0.0194,2020-10-10
24802,California,852410,3334,16567,81,0.0194,2020-10-10
24788,California,852410,3334,16567,81,0.0194,2020-10-10
24801,California,852410,3334,16567,81,0.0194,2020-10-10
24800,California,852410,3334,16567,81,0.0194,2020-10-10
24799,California,852410,3334,16567,81,0.0194,2020-10-10
24798,California,852410,3334,16567,81,0.0194,2020-10-10
24797,California,852410,3334,16567,81,0.0194,2020-10-10
24796,California,852410,3334,16567,81,0.0194,2020-10-10
24795,California,852410,3334,16567,81,0.0194,2020-10-10
24794,California,852410,3334,16567,81,0.0194,2020-10-10
24793,California,852410,3334,16567,81,0.0194,2020-10-10
24792,California,852410,3334,16567,81,0.0194,2020-10-10
24791,California,852410,3334,16567,81,0.0194,2020-10-10
24790,California,852410,3334,16567,81,0.0194,2020-10-10
24789,California,852410,3334,16567,81,0.0194,2020-10-10
24755,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24754,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24753,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24706,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24719,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24718,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24717,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24716,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24715,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24714,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24713,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24712,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24711,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24710,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24709,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24708,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24707,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24705,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24721,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24704,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24703,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24702,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24701,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24700,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24699,Indiana,133411,1918,3782,21,0.0283,2020-10-10
24698,Indiana,133411,1918,3782,21,0.0283,2020-10-10
